Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
Canada,CAN,2005,574653628,116.765220,261.212721,170.328128,7.613986,15.733328,3.000245,17.837569
Canada,CAN,2015,574298190,78.098819,258.061213,213.496439,6.184772,16.132493,2.324454,16.072321
Canada,CAN,2013,572613311,78.970095,263.938583,204.540349,5.973037,16.722913,2.468334,16.330663
Canada,CAN,2017,571544619,72.688193,260.403026,214.581205,6.827239,14.834711,2.210246,15.635476
China,CHN,1961,570630187,522.475408,22.335744,2.817616,2.584869,0,20.416550,0.870845
Canada,CAN,2014,569839687,76.685625,256.683199,211.161562,5.911522,16.888576,2.509203,16.095071
Canada,CAN,2006,568450936,114.090517,259.345710,168.240515,7.728498,16.088779,2.956916,17.473665
Canada,CAN,2012,568223147,81.445934,263.709536,198.172490,6.532305,15.818377,2.544506,16.379141
Canada,CAN,2011,567054133,86.722655,261.661005,195.282737,6.020141,14.936635,2.430960,16.520857
Canada,CAN,2000,566690447,129.348416,237.661473,172.817180,7.232124,16.249763,3.381490,18.469011
Canada,CAN,2002,564050931,124.207371,242.471456,171.160253,7.148304,16.116984,2.946563,18.007910
Germany,DEU,1937,563512571,555.858112,1.384992,0.040304,6.229163,0,0,8.307596
Japan,JPN,1968,561912555,200.119048,334.000735,4.228228,23.564544,0,0,5.465051
Canada,CAN,2016,560525313,73.497136,256.234514,208.265201,6.114245,14.134506,2.279709,15.521199
Canada,CAN,2001,558777507,126.825289,241.579627,164.847650,6.982743,15.675062,2.867136,18.023474
Canada,CAN,2010,556560518,95.767083,259.503834,178.294216,6.005436,14.734690,2.255258,16.387061
Russia,RUS,1954,556538909,430.156961,110.367176,10.244907,5.769865,0,0,5.095527
Ukraine,UKR,1974,551039536,308.030421,161.245033,67.707435,9.055149,5.001498,0,11.337634
China,CHN,1966,549459318,469.765473,44.546600,2.568446,8.387295,0,24.191504,0.739566
Canada,CAN,2021,545634517,43.862080,241.659653,235.381822,6.624708,16.056983,2.049271,14.300468
Canada,CAN,1999,544063780,119.696692,235.503992,162.198106,7.118443,16.266312,3.280235,17.896966
Canada,CAN,2009,543967590,93.378892,253.572199,174.992114,5.364043,14.398480,2.261862,16.192443
India,IND,1989,540651493,339.625896,150.714021,18.517739,20.790914,11.002922,0,0.634558
Germany,DEU,1929,539234734,535.673136,0,0,3.561598,0,0,8.329365
Germany,DEU,1913,535083232,531.540144,3.543088,0,0,0,0,8.224711
Canada,CAN,2020,534863824,48.034995,238.378466,223.719402,6.624708,16.056983,2.049271,14.116709
Ukraine,UKR,1973,530884495,304.958937,149.335783,63.388679,8.678963,4.522134,0,10.991045
Canada,CAN,1998,529649543,119.352135,232.634509,149.465866,6.828347,17.990246,3.378440,17.570172
China,CHN,1958,524617059,508.174816,12.358672,0.212512,3.871059,0,0,0.814886
Germany,DEU,1917,524578544,524.300078,0.278466,0,0,0,0,7.976804
Canada,CAN,1997,521839964,113.173875,229.519833,152.747893,6.657483,16.269941,3.470939,17.462915
Germany,DEU,1950,510681830,496.900688,7.566160,0.043968,6.171014,0,0,7.196341
Ukraine,UKR,1993,510199583,235.880250,94.482360,165.746122,6.397554,2.437464,5.255832,9.853518
Russia,RUS,1953,509579789,395.859410,99.485385,9.380988,4.854007,0,0,4.740580
Ukraine,UKR,1972,509412905,299.724977,138.021683,59.558194,8.331526,3.776525,0,10.618479
Canada,CAN,1996,507510733,106.282423,221.506054,154.182638,6.185381,16.113817,3.240420,17.149197
Germany,DEU,1928,505010924,501.198560,0,0,3.812364,0,0,7.842637
Germany,DEU,1918,503422608,503.305360,0.117248,0,0,0,0,7.716826
Germany,DEU,1916,500696592,500.410800,0.285792,0,0,0,0,7.577586
China,CHN,1965,500286364,432.993200,34.998528,2.110464,6.801410,0,23.382762,0.691150
Germany,DEU,1936,499634416,492.445317,1.366662,0.043968,5.778469,0,0,7.418587
Germany,DEU,1912,499121072,495.277536,3.843536,0,0,0,0,7.743474
Germany,DEU,1914,497926608,497.589520,0.337088,0,0,0,0,7.533385
China,CHN,1968,495506566,412.720288,48.650592,2.685712,5.252986,0,26.196988,0.634962
India,IND,1988,491692596,317.172040,133.615088,15.205600,18.228972,7.470896,0,0.589751
Canada,CAN,1995,491386794,104.352372,214.865984,147.504585,6.529322,14.900681,3.233851,16.776937
Japan,JPN,1967,489307430,181.498545,282.660828,3.909459,21.238597,0,0,4.819440
Ukraine,UKR,1971,484178291,289.369376,126.458355,56.344619,8.076425,3.929515,0,10.172292
Russia,RUS,1952,481669817,378.441829,90.195661,8.740047,4.292280,0,0,4.553073
Germany,DEU,1927,481185791,481.185791,0,0,0,0,0,7.515827
Canada,CAN,1994,478726314,102.540588,212.176928,140.346661,5.769324,14.632432,3.260380,16.518519
Germany,DEU,1921,473179952,473.062704,0.117248,0,0,0,0,7.684861
Canada,CAN,1993,464311598,98.917863,206.888046,137.317145,4.892831,13.343511,2.952202,16.196069
Canada,CAN,1992,463758640,106.927432,203.764755,132.083955,4.804072,13.193354,2.985073,16.359691
Germany,DEU,1915,462906096,462.601984,0.304112,0,0,0,0,6.989372
Canada,CAN,1989,462885150,106.897200,206.642272,138.422256,6.262814,4.660608,0,16.990099
Germany,DEU,1930,462091761,459.289728,0,0,2.802033,0,0,7.099929
China,CHN,1964,460637094,401.574106,27.729385,2.029873,5.032377,0,24.271353,0.653763
China,CHN,1967,460225895,383.598816,42.498736,2.799296,6.085472,0,25.243576,0.604760
China,CHN,1962,459618074,411.925200,21.764160,2.322976,2.497458,0,21.108280,0.691556
Germany,DEU,1911,458586240,455.138416,3.447824,0,0,0,0,7.182018
Canada,CAN,1990,458218336,99.152201,212.870748,125.278127,5.823211,11.958214,3.135836,16.567775
Germany,DEU,1925,458065952,457.824128,0.241824,0,0,0,0,7.251780
China,CHN,1963,456779449,406.128498,23.270259,1.956592,3.354918,0,22.069181,0.667900
Ukraine,UKR,1970,456293179,281.355212,117.790059,49.421629,7.726279,0,0,9.651058
Canada,CAN,1988,455669111,106.406224,210.881520,127.203088,5.986391,5.191888,0,16.993027
Germany,DEU,1922,455460848,455.332608,0.128240,0,0,0,0,7.358010
India,IND,1987,455343444,291.856287,127.671122,12.776272,16.411638,6.628126,0,0.558213
Germany,DEU,1935,452332832,446.641600,1.311712,0.025648,4.353872,0,0,6.764260
Germany,DEU,1924,451793184,451.613647,0.179537,0,0,0,0,7.205978
Canada,CAN,1991,449959720,104.170172,200.768222,124.814875,4.770787,12.153899,3.281765,16.060949
Russia,RUS,1951,449803407,357.479330,79.962537,8.584987,3.776553,0,0,4.318734
Germany,DEU,1908,446641600,442.981264,3.660336,0,0,0,0,7.299616
Germany,DEU,1909,445571712,442.134908,3.436804,0,0,0,0,7.182238
Germany,DEU,1910,445366528,441.827104,3.539424,0,0,0,0,7.082350
Canada,CAN,1980,442846874,81.171584,241.294388,112.040529,5.207679,3.132694,0,18.066895
Germany,DEU,1907,442182512,438.723696,3.458816,0,0,0,0,7.328061
Canada,CAN,1979,441676761,76.028000,244.293536,112.572736,5.832969,2.949520,0,18.236694
Ukraine,UKR,1969,433798470,264.634335,108.390603,53.493209,7.280323,0,0,9.231544
Germany,DEU,1949,432148044,421.370992,5.917360,0.080608,4.779084,0,0,6.355960
Canada,CAN,1987,430982059,99.030592,201.864416,119.120304,6.258507,4.708240,0,16.302299
Canada,CAN,1981,429629720,83.689424,227.908128,110.026256,5.034408,2.971504,0,17.312759
Germany,DEU,1920,429208288,429.102032,0.106256,0,0,0,0,7.048450
India,IND,1986,426309754,273.171658,121.857312,10.310496,16.005568,4.964720,0,0.534304
Canada,CAN,1984,425233330,102.914432,192.506560,121.230768,4.276370,4.305200,0,16.609331
Canada,CAN,1985,421718695,99.763392,186.658816,125.224528,5.063271,5.008688,0,16.317906
Ukraine,UKR,1994,419266344,185.817331,77.579633,144.080882,4.990997,2.277195,4.520307,8.143091
Japan,JPN,1966,419245117,170.450769,226.180696,3.700672,18.912980,0,0,4.172967
Ukraine,UKR,1968,416571847,259.241254,100.561925,49.677628,7.091039,0,0,8.932563
Canada,CAN,1978,415528652,69.509131,233.823426,104.551318,5.112975,2.531802,0,17.340651
Russia,RUS,1950,415034248,329.775320,74.123283,7.931822,3.203823,0,0,4.045953
Canada,CAN,1982,414454925,88.444514,208.640972,110.325729,4.182152,2.861559,0,16.511150
Germany,DEU,1926,413236912,412.943795,0.293117,0,0,0,0,6.494372
Germany,DEU,1934,408619770,405.088176,0.311440,0.021984,3.198170,0,0,6.153078
Canada,CAN,1983,408338502,93.523600,193.810944,114.031008,3.906182,3.066768,0,16.101215
Canada,CAN,1977,407790443,65.032336,233.700912,101.954464,4.776091,2.326640,0,17.195241
Ukraine,UKR,1967,405253754,259.486390,93.484131,45.419383,6.863850,0,0,8.765016
Canada,CAN,1986,404707950,92.486688,186.427984,115.782400,5.269662,4.741216,0,15.496510
Canada,CAN,1976,398962262,59.100320,233.733888,98.928000,4.767158,2.432896,0,17.019039
India,IND,1985,397592455,253.289252,116.759685,7.199698,14.389872,5.953949,0,0.509576
Canada,CAN,1975,396786785,61.284630,241.987450,85.914265,4.933023,2.667417,0,17.150003
Ukraine,UKR,1995,389864657,174.092628,72.310265,133.840798,3.407574,2.226079,3.987313,7.635233
Canada,CAN,1974,389616915,48.507240,248.922491,83.516431,5.135027,3.535727,0,17.079149
Ukraine,UKR,1966,387628394,255.052835,84.985366,41.115758,6.474435,0,0,8.461817
Germany,DEU,1919,387427696,387.314112,0.113584,0,0,0,0,6.398793
Japan,JPN,1965,386471179,165.748368,200.955744,3.609040,16.158027,0,0,3.885353
Germany,DEU,1931,385964901,384.067823,0,0,1.897078,0,0,5.899529
Germany,DEU,1905,382323744,379.139728,3.184016,0,0,0,0,6.519401
Canada,CAN,1973,381273198,52.014144,238.174656,81.868416,4.995054,4.220928,0,16.943947
Canada,CAN,1972,380791685,62.155498,233.317611,76.485264,4.476858,4.356454,0,17.135627
Germany,DEU,1948,377816373,364.809824,9.687616,0.102592,3.216341,0,0,5.614331
Ukraine,UKR,1965,367102830,245.294043,79.064224,36.888714,5.855849,0,0,8.088265
Germany,DEU,1933,364980790,363.036448,0,0,1.944342,0,0,5.527751
Germany,DEU,1906,361937248,358.709297,3.227951,0,0,0,0,6.084922
India,IND,1984,361559743,231.492925,106.104774,6.170118,12.592760,5.199167,0,0.473931
Japan,JPN,1964,358891094,160.206765,178.380020,4.004711,16.299598,0,0,3.650259
Germany,DEU,1904,356122480,352.839570,3.282910,0,0,0,0,6.160649
Canada,CAN,1971,352287404,55.876000,220.327312,67.468896,4.068172,4.547024,0,16.094503
India,IND,1983,352199157,232.519456,99.169824,5.243184,10.950501,4.316192,0,0.472227
Ukraine,UKR,1996,351408793,146.215128,60.778836,137.538522,2.160781,2.230974,2.484552,6.942628
Germany,DEU,1932,347485746,346.057472,0,0,1.428274,0,0,5.287689
Ukraine,UKR,1964,346109143,235.535012,73.660022,31.664280,5.249830,0,0,7.701342
Germany,DEU,1903,343598928,340.400222,3.198706,0,0,0,0,6.031967
Canada,CAN,1970,341177214,58.814528,211.372496,62.625088,3.561598,4.803504,0,15.917142
Ukraine,UKR,1997,340242725,154.304812,49.467540,129.447343,2.415373,2.212018,2.395639,6.781884
Ukraine,UKR,2007,336351221,161.469339,43.120235,118.976501,6.164170,2.618059,4.002916,7.262555
Ukraine,UKR,2006,332613143,154.040480,40.507856,126.290064,5.484277,2.489549,3.800917,7.138761
Germany,DEU,1923,331929088,331.771538,0.157550,0,0,0,0,5.327316
Ukraine,UKR,1998,328576744,123.078693,42.553000,155.690451,2.787527,2.191255,2.275817,6.605105
Germany,DEU,1900,326759184,323.729056,3.030128,0,0,0,0,6.007928
Germany,DEU,1901,325557392,322.578560,2.978832,0,0,0,0,5.896283
Ukraine,UKR,2008,325536205,154.640050,43.890576,114.356227,6.293777,2.696205,3.659370,7.067205
Ukraine,UKR,1963,325480820,226.581590,68.145367,25.823604,4.930259,0,0,7.323078
India,IND,1982,325380295,213.123221,94.406624,4.360160,9.676066,3.814224,0,0.446234
Japan,JPN,1963,324835463,155.338944,151.022752,3.671328,14.802439,0,0,3.340323
Germany,DEU,1902,319189360,316.155533,3.033827,0,0,0,0,5.689244
Germany,DEU,1947,317660043,314.253952,1.769712,0.117248,1.519131,0,0,4.806186
India,IND,1981,314966469,210.305446,89.713040,2.883568,8.887727,3.176688,0,0.441829
Ukraine,UKR,2005,313066891,135.905504,36.258852,129.900203,4.785321,2.471856,3.745155,6.673406
Ukraine,UKR,2004,310270626,135.323432,36.468809,128.054363,4.264070,2.572759,3.587193,6.564912
Ukraine,UKR,2011,307956066,153.853440,39.774144,103.812444,3.901123,2.678687,3.936228,6.765866
Canada,CAN,1969,307119205,59.118640,181.529216,58.297904,3.699701,4.473744,0,14.601126
Ukraine,UKR,2003,306998709,132.443748,37.249329,128.058238,3.612127,2.378680,3.256587,6.448788
Ukraine,UKR,2012,303976228,158.981390,38.465388,96.823063,3.281461,2.548714,3.876211,6.694594
Ukraine,UKR,2001,303561756,131.830648,33.996185,130.104068,2.474660,2.191337,2.964858,6.270054
Ukraine,UKR,1962,303532979,216.310820,61.696164,20.896549,4.629446,0,0,6.910294
Germany,DEU,1899,303283936,300.407661,2.876275,0,0,0,0,5.659127
Canada,CAN,1968,303261340,60.577644,179.204741,55.524927,3.659768,4.294260,0,14.627744
Ukraine,UKR,1999,298178287,123.714060,37.528394,129.966353,2.534926,2.144612,2.289942,6.045774
Ukraine,UKR,2013,297251191,160.185132,37.340292,90.249973,3.396788,2.529373,3.549634,6.560808
Ukraine,UKR,2002,295673973,136.227958,35.368304,116.057539,2.817473,2.178162,3.024538,6.162887
Ukraine,UKR,2010,294110664,145.421089,39.840513,100.188028,2.881962,2.617715,3.161356,6.438074
Japan,JPN,1962,292864430,154.214096,121.762048,2.660064,14.228222,0,0,3.042182
India,IND,1980,291711364,197.337053,83.176464,2.487856,7.544839,1.165152,0,0.418627
Ukraine,UKR,1961,289279664,214.241393,54.375858,16.557200,4.105213,0,0,6.670776
Germany,DEU,1898,285377968,282.520011,2.857957,0,0,0,0,5.409701
Ukraine,UKR,2000,285321939,122.877677,31.612266,123.973075,2.261373,2.146593,2.450956,5.837221
Japan,JPN,1961,282786898,160.866340,107.701011,2.044538,12.175009,0,0,2.965608
Canada,CAN,1967,281637036,57.315952,171.489856,45.063536,3.583404,4.184288,0,13.800291
Ukraine,UKR,1960,280567490,214.759398,49.544721,12.591061,3.672310,0,0,6.560335
Ukraine,UKR,2009,277296698,136.610696,42.693086,89.682260,2.590089,2.646577,3.073990,6.046080
India,IND,1979,276284982,180.622676,82.663504,3.030128,7.751954,2.216720,0,0.405557
Germany,DEU,1897,273554240,270.736624,2.817616,0,0,0,0,5.268663
Germany,DEU,1946,271682438,268.241440,1.993216,0.164880,1.282902,0,0,4.200539
Ukraine,UKR,1959,269519265,211.731107,44.866688,9.794227,3.127242,0,0,6.393546
India,IND,1978,263149789,174.688774,75.317184,2.740672,8.420936,1.982224,0,0.394961
Canada,CAN,1966,259074371,52.582064,155.826256,42.421792,4.001347,4.242912,0,12.918044
India,IND,1977,258961971,177.509864,68.557104,2.480528,8.322332,2.092144,0,0.397373
Ukraine,UKR,2014,257510818,138.372745,35.340760,75.134189,3.299186,2.493745,2.870192,5.703694
Ukraine,UKR,1958,256373645,205.320820,40.736437,7.632294,2.684093,0,0,6.168853
Germany,DEU,1896,256260160,253.578150,2.682010,0,0,0,0,5.013797
China,CHN,1957,255784962,243.809709,8.987920,0.131906,2.855427,0,0,0.406006
Canada,CAN,1965,251916995,54.175904,151.748224,38.035984,3.746947,4.209936,0,12.794936
India,IND,1976,244749594,168.920623,63.438496,2.293664,8.279466,1.817344,0,0.383950
Ukraine,UKR,1957,240211092,196.736784,36.064635,5.082374,2.327299,0,0,5.862019
Germany,DEU,1895,238284576,235.745385,2.539191,0,0,0,0,4.731342
Canada,CAN,1964,237577733,51.918880,143.720400,34.159472,3.547061,4.231920,0,12.292959
India,IND,1975,234209340,161.338182,61.838227,1.733097,7.288268,2.011565,0,0.375622
Ukraine,UKR,2016,234008459,126.828013,34.123592,64.148539,3.622848,2.372986,2.912480,5.219492
Japan,JPN,1960,232499641,139.144064,80.615328,1.601168,11.139081,0,0,2.461229
Ukraine,UKR,2018,231674691,120.544058,35.214604,66.991888,3.718730,2.399314,2.806096,5.212386
Germany,DEU,1894,229498304,227.039721,2.458583,0,0,0,0,4.617393
Ukraine,UKR,2015,223824094,119.392944,30.489360,65.547238,3.277520,2.382325,2.734706,4.975797
Ukraine,UKR,2017,223087077,112.586372,35.342176,66.655074,3.543391,2.303937,2.656127,4.995539
Ukraine,UKR,2019,222056698,114.045427,38.480585,60.538273,3.947163,2.355091,2.690159,5.022647
Germany,DEU,1891,220840272,218.718851,2.121421,0,0,0,0,4.588507
Germany,DEU,1893,220712032,218.323104,2.388928,0,0,0,0,4.493049
Ukraine,UKR,1956,219520021,182.582171,31.699684,3.237084,2.001082,0,0,5.433825
India,IND,1974,215853376,145.639174,60.628208,1.359344,6.500907,1.725744,0,0.354019
China,CHN,1956,215823984,205.022784,8.093776,0.047632,2.659792,0,0,0.350203
Germany,DEU,1892,214988864,212.665928,2.322936,0,0,0,0,4.420638
Canada,CAN,1963,210910776,46.598752,134.270944,22.365056,3.143656,4.532368,0,11.117533
India,IND,1973,209095226,137.809075,61.749392,1.168816,6.920663,1.447280,0,0.350768
Germany,DEU,1890,208232448,206.202592,2.029856,0,0,0,0,4.373988
Canada,CAN,1962,206990771,47.031104,126.287088,25.977760,3.085507,4.609312,0,11.115183
Ukraine,UKR,2020,206941159,102.148412,34.914376,60.774426,4.026967,2.303971,2.773007,4.712884
India,IND,1972,203036163,134.376967,58.877807,1.205476,7.363109,1.212804,0,0.348358
